user_id,stat_date,measure_point_id,meter_id,expected_points,actual_points,completeness
USR00244,2026-04-30,MP000231,MTR000231,96,92,0.9549
USR00244,2026-04-29,MP000231,MTR000231,96,90,0.9395
USR00244,2026-04-28,MP000231,MTR000231,96,90,0.9416
USR00244,2026-04-27,MP000231,MTR000231,96,93,0.9661
USR00244,2026-04-26,MP000231,MTR000231,96,89,0.9295
USR00244,2026-04-25,MP000231,MTR000231,96,93,0.9652
USR00244,2026-04-24,MP000231,MTR000231,96,95,0.9896
USR00244,2026-04-23,MP000231,MTR000231,96,96,1.0
USR00245,2026-05-22,,,96,92,0.9532
USR00245,2026-05-21,,,96,92,0.9561
USR00245,2026-05-20,,,96,90,0.9363
USR00245,2026-05-19,,,96,90,0.9344
USR00245,2026-05-18,,,96,94,0.9745
USR00245,2026-05-17,,,96,90,0.9391
USR00245,2026-05-16,,,96,92,0.9593
USR00245,2026-05-15,,,96,88,0.9195
USR00245,2026-05-14,,,96,95,0.9895
USR00245,2026-05-13,,,96,90,0.9387
USR00245,2026-05-12,,,96,94,0.981
USR00245,2026-05-11,,,96,89,0.9272
USR00245,2026-05-10,,,96,89,0.9257
USR00245,2026-05-09,,,96,95,0.9882
USR00245,2026-05-08,,,96,89,0.9296
USR00245,2026-05-07,,,96,87,0.9013
USR00245,2026-05-06,,,96,88,0.9172
USR00245,2026-05-05,,,96,94,0.9741
USR00245,2026-05-04,,,96,93,0.9712
USR00245,2026-05-03,,,96,89,0.9255
USR00245,2026-05-02,,,96,89,0.9294
USR00245,2026-05-01,,,96,93,0.9685
USR00245,2026-04-30,,,96,95,0.9878
USR00245,2026-04-29,,,96,91,0.9463
USR00245,2026-04-28,,,96,93,0.965
USR00245,2026-04-27,,,96,94,0.9746
USR00245,2026-04-26,,,96,96,1.0
USR00245,2026-04-25,,,96,88,0.9137
USR00245,2026-04-24,,,96,89,0.9283
USR00245,2026-04-23,,,96,90,0.9332
USR00246,2026-05-22,,,96,92,0.9566
USR00246,2026-05-21,,,96,93,0.9735
USR00246,2026-05-20,,,96,93,0.9678
USR00246,2026-05-19,,,96,93,0.9642
USR00246,2026-05-18,,,96,93,0.9673
USR00246,2026-05-17,,,96,96,0.995
USR00246,2026-05-16,,,96,90,0.935
USR00246,2026-05-15,,,96,92,0.9597
USR00246,2026-05-14,,,96,89,0.9277
USR00246,2026-05-13,,,96,93,0.9709
USR00246,2026-05-12,,,96,92,0.9583
USR00246,2026-05-11,,,96,96,0.9962
USR00246,2026-05-10,,,96,93,0.964
USR00246,2026-05-09,,,96,91,0.9508
USR00246,2026-05-08,,,96,92,0.9567
USR00246,2026-05-07,,,96,96,1.0
USR00246,2026-05-06,,,96,88,0.917
USR00246,2026-05-05,,,96,91,0.9453
USR00246,2026-05-04,,,96,93,0.9652
USR00246,2026-05-03,,,96,91,0.945
USR00246,2026-05-02,,,96,94,0.9788
USR00246,2026-05-01,,,96,92,0.9624
USR00246,2026-04-30,,,96,93,0.9718
USR00246,2026-04-29,,,96,93,0.9677
USR00246,2026-04-28,,,96,92,0.961
USR00246,2026-04-27,,,96,89,0.9254
USR00246,2026-04-26,,,96,93,0.9694
USR00246,2026-04-25,,,96,87,0.9112
USR00246,2026-04-24,,,96,91,0.944
USR00246,2026-04-23,,,96,94,0.9788
USR00247,2026-05-22,,,96,96,0.995
USR00247,2026-05-21,,,96,88,0.9117
USR00247,2026-05-20,,,96,86,0.8986
USR00247,2026-05-19,,,96,90,0.9402
USR00247,2026-05-18,,,96,94,0.9806
USR00247,2026-05-17,,,96,93,0.9705
USR00247,2026-05-16,,,96,86,0.8935
USR00247,2026-05-15,,,96,88,0.9203
USR00247,2026-05-14,,,96,91,0.95
USR00247,2026-05-13,,,96,91,0.9521
USR00247,2026-05-12,,,96,90,0.9423
USR00247,2026-05-11,,,96,87,0.9111
USR00247,2026-05-10,,,96,90,0.942
USR00247,2026-05-09,,,96,91,0.9524
USR00247,2026-05-08,,,96,86,0.8966
USR00247,2026-05-07,,,96,93,0.9644
USR00247,2026-05-06,,,96,92,0.9543
USR00247,2026-05-05,,,96,87,0.9023
USR00247,2026-05-04,,,96,91,0.9523
USR00247,2026-05-03,,,96,91,0.9489
USR00247,2026-05-02,,,96,91,0.9501
USR00247,2026-05-01,,,96,93,0.9718
USR00247,2026-04-30,,,96,89,0.9242
USR00247,2026-04-29,,,96,90,0.9345
USR00247,2026-04-28,,,96,81,0.8454
USR00247,2026-04-27,,,96,92,0.958
USR00247,2026-04-26,,,96,92,0.9551
USR00247,2026-04-25,,,96,93,0.9652
USR00247,2026-04-24,,,96,86,0.8964
USR00247,2026-04-23,,,96,92,0.9534
USR00248,2026-05-22,,,96,92,0.9556
USR00248,2026-05-21,,,96,96,1.0
USR00248,2026-05-20,,,96,95,0.989
USR00248,2026-05-19,,,96,89,0.9242
USR00248,2026-05-18,,,96,95,0.9927
USR00248,2026-05-17,,,96,91,0.9521
USR00248,2026-05-16,,,96,89,0.9249
USR00248,2026-05-15,,,96,95,0.9861
USR00248,2026-05-14,,,96,93,0.9732
USR00248,2026-05-13,,,96,96,1.0
USR00248,2026-05-12,,,96,94,0.9806
USR00248,2026-05-11,,,96,96,0.9985
USR00248,2026-05-10,,,96,95,0.9904
USR00248,2026-05-09,,,96,96,1.0
USR00248,2026-05-08,,,96,91,0.9486
USR00248,2026-05-07,,,96,94,0.9811
USR00248,2026-05-06,,,96,93,0.9709
USR00248,2026-05-05,,,96,95,0.9948
USR00248,2026-05-04,,,96,94,0.9828
USR00248,2026-05-03,,,96,92,0.9567
USR00248,2026-05-02,,,96,93,0.965
USR00248,2026-05-01,,,96,96,1.0
USR00248,2026-04-30,,,96,89,0.9243
USR00248,2026-04-29,,,96,96,0.9964
USR00248,2026-04-28,,,96,96,1.0
USR00248,2026-04-27,,,96,95,0.9925
USR00248,2026-04-26,,,96,96,1.0
USR00248,2026-04-25,,,96,96,1.0
USR00248,2026-04-24,,,96,95,0.9867
USR00248,2026-04-23,,,96,92,0.9611
USR00249,2026-05-22,MP000559,MTR000559,96,93,0.9723
USR00249,2026-05-21,MP000559,MTR000559,96,91,0.9519
USR00249,2026-05-20,MP000559,MTR000559,96,89,0.9295
USR00249,2026-05-19,MP000559,MTR000559,96,88,0.9157
USR00249,2026-05-18,MP000559,MTR000559,96,92,0.9574
USR00249,2026-05-17,MP000559,MTR000559,96,87,0.9074
USR00249,2026-05-16,MP000559,MTR000559,96,90,0.9377
USR00249,2026-05-15,MP000559,MTR000559,96,84,0.8788
USR00249,2026-05-14,MP000559,MTR000559,96,94,0.9768
USR00249,2026-05-13,MP000559,MTR000559,96,95,0.9864
USR00249,2026-05-12,MP000559,MTR000559,96,92,0.9542
USR00249,2026-05-11,MP000559,MTR000559,96,96,1.0
USR00249,2026-05-10,MP000559,MTR000559,96,95,0.9922
USR00249,2026-05-09,MP000559,MTR000559,96,93,0.9662
USR00249,2026-05-08,MP000559,MTR000559,96,91,0.9484
USR00249,2026-05-07,MP000559,MTR000559,96,90,0.9413
USR00249,2026-05-06,MP000559,MTR000559,96,93,0.9687
USR00249,2026-05-05,MP000559,MTR000559,96,91,0.9476
USR00249,2026-05-04,MP000559,MTR000559,96,93,0.9682
USR00249,2026-05-03,MP000559,MTR000559,96,93,0.9705
USR00249,2026-05-02,MP000559,MTR000559,96,91,0.9449
USR00249,2026-05-01,MP000559,MTR000559,96,95,0.9847
USR00249,2026-04-30,MP000559,MTR000559,96,91,0.9449
USR00249,2026-04-29,MP000559,MTR000559,96,91,0.9524
USR00249,2026-04-28,MP000559,MTR000559,96,89,0.9225
USR00249,2026-04-27,MP000559,MTR000559,96,91,0.9437
USR00249,2026-04-26,MP000559,MTR000559,96,96,1.0
USR00249,2026-04-25,MP000559,MTR000559,96,89,0.9248
USR00249,2026-04-24,MP000559,MTR000559,96,93,0.9649
USR00249,2026-04-23,MP000559,MTR000559,96,90,0.9382
USR00250,2026-05-22,,,96,96,0.9958
USR00250,2026-05-21,,,96,92,0.9624
USR00250,2026-05-20,,,96,95,0.9886
USR00250,2026-05-19,,,96,96,1.0
USR00250,2026-05-18,,,96,95,0.9861
USR00250,2026-05-17,,,96,95,0.9889
USR00250,2026-05-16,,,96,91,0.953
USR00250,2026-05-15,,,96,96,1.0
USR00250,2026-05-14,,,96,93,0.9734
USR00250,2026-05-13,,,96,88,0.9191
USR00250,2026-05-12,,,96,96,1.0
USR00250,2026-05-11,,,96,96,1.0
USR00250,2026-05-10,,,96,96,1.0
USR00250,2026-05-09,,,96,96,1.0
USR00250,2026-05-08,,,96,96,1.0
USR00250,2026-05-07,,,96,95,0.9945
USR00250,2026-05-06,,,96,96,1.0
USR00250,2026-05-05,,,96,91,0.9525
USR00250,2026-05-04,,,96,89,0.9289
USR00250,2026-05-03,,,96,93,0.9648
USR00250,2026-05-02,,,96,96,1.0
USR00250,2026-05-01,,,96,92,0.9592
USR00250,2026-04-30,,,96,95,0.993
USR00250,2026-04-29,,,96,96,0.9963
USR00250,2026-04-28,,,96,95,0.9864
USR00250,2026-04-27,,,96,90,0.9407
USR00250,2026-04-26,,,96,95,0.9893
USR00250,2026-04-25,,,96,93,0.9664
USR00250,2026-04-24,,,96,96,1.0
USR00250,2026-04-23,,,96,96,1.0
USR00251,2026-05-22,MP000034,MTR000034,96,96,1.0
USR00251,2026-05-21,MP000034,MTR000034,96,93,0.9734
USR00251,2026-05-20,MP000034,MTR000034,96,88,0.9129
USR00251,2026-05-19,MP000034,MTR000034,96,92,0.9607
USR00251,2026-05-18,MP000034,MTR000034,96,96,1.0
USR00251,2026-05-17,MP000034,MTR000034,96,90,0.9385
USR00251,2026-05-16,MP000034,MTR000034,96,92,0.961
USR00251,2026-05-15,MP000034,MTR000034,96,89,0.9223
USR00251,2026-05-14,MP000034,MTR000034,96,89,0.927
USR00251,2026-05-13,MP000034,MTR000034,96,90,0.9381
USR00251,2026-05-12,MP000034,MTR000034,96,89,0.9263
USR00251,2026-05-11,MP000034,MTR000034,96,91,0.9445
USR00251,2026-05-10,MP000034,MTR000034,96,96,1.0
USR00251,2026-05-09,MP000034,MTR000034,96,92,0.962
USR00251,2026-05-08,MP000034,MTR000034,96,95,0.9866
USR00251,2026-05-07,MP000034,MTR000034,96,96,0.9958
USR00251,2026-05-06,MP000034,MTR000034,96,89,0.9298
USR00251,2026-05-05,MP000034,MTR000034,96,90,0.9381
USR00251,2026-05-04,MP000034,MTR000034,96,95,0.9861
USR00251,2026-05-03,MP000034,MTR000034,96,91,0.9441
USR00251,2026-05-02,MP000034,MTR000034,96,94,0.9841
USR00251,2026-05-01,MP000034,MTR000034,96,96,1.0
USR00251,2026-04-30,MP000034,MTR000034,96,88,0.9194
USR00251,2026-04-29,MP000034,MTR000034,96,91,0.9524
USR00251,2026-04-28,MP000034,MTR000034,96,92,0.9571
USR00251,2026-04-27,MP000034,MTR000034,96,91,0.9473
USR00251,2026-04-26,MP000034,MTR000034,96,91,0.9448
USR00251,2026-04-25,MP000034,MTR000034,96,91,0.9483
USR00251,2026-04-24,MP000034,MTR000034,96,92,0.9626
USR00251,2026-04-23,MP000034,MTR000034,96,93,0.968
USR00252,2026-05-22,MP000299,MTR000299,96,95,0.9939
USR00252,2026-05-21,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-20,MP000299,MTR000299,96,94,0.9769
USR00252,2026-05-19,MP000299,MTR000299,96,92,0.9586
USR00252,2026-05-18,MP000299,MTR000299,96,95,0.9855
USR00252,2026-05-17,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-16,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-15,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-14,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-13,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-12,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-11,MP000299,MTR000299,96,93,0.9713
USR00252,2026-05-10,MP000299,MTR000299,96,95,0.9883
USR00252,2026-05-09,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-08,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-07,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-06,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-05,MP000299,MTR000299,96,92,0.9546
USR00252,2026-05-04,MP000299,MTR000299,96,94,0.9752
USR00252,2026-05-03,MP000299,MTR000299,96,93,0.9643
USR00252,2026-05-02,MP000299,MTR000299,96,96,1.0
USR00252,2026-05-01,MP000299,MTR000299,96,94,0.9836
USR00252,2026-04-30,MP000299,MTR000299,96,96,0.9975
USR00252,2026-04-29,MP000299,MTR000299,96,95,0.9853
USR00252,2026-04-28,MP000299,MTR000299,96,91,0.9458
USR00252,2026-04-27,MP000299,MTR000299,96,96,1.0
USR00252,2026-04-26,MP000299,MTR000299,96,90,0.9418
USR00252,2026-04-25,MP000299,MTR000299,96,93,0.9728
USR00252,2026-04-24,MP000299,MTR000299,96,92,0.9552
USR00252,2026-04-23,MP000299,MTR000299,96,93,0.9682
USR00253,2026-05-22,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-21,MP000463,MTR000463,96,91,0.9464
USR00253,2026-05-20,MP000463,MTR000463,96,94,0.9766
USR00253,2026-05-19,MP000463,MTR000463,96,90,0.9408
USR00253,2026-05-18,MP000463,MTR000463,96,94,0.9751
USR00253,2026-05-17,MP000463,MTR000463,96,96,0.9954
USR00253,2026-05-16,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-15,MP000463,MTR000463,96,89,0.9297
USR00253,2026-05-14,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-13,MP000463,MTR000463,96,93,0.9641
USR00253,2026-05-12,MP000463,MTR000463,96,92,0.9568
USR00253,2026-05-11,MP000463,MTR000463,96,96,0.9953
USR00253,2026-05-10,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-09,MP000463,MTR000463,96,95,0.9903
USR00253,2026-05-08,MP000463,MTR000463,96,92,0.9605
USR00253,2026-05-07,MP000463,MTR000463,96,95,0.9902
USR00253,2026-05-06,MP000463,MTR000463,96,93,0.9715
USR00253,2026-05-05,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-04,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-03,MP000463,MTR000463,96,96,1.0
USR00253,2026-05-02,MP000463,MTR000463,96,95,0.9927
USR00253,2026-05-01,MP000463,MTR000463,96,96,1.0
USR00253,2026-04-30,MP000463,MTR000463,96,92,0.9626
USR00253,2026-04-29,MP000463,MTR000463,96,96,1.0
USR00253,2026-04-28,MP000463,MTR000463,96,92,0.9625
USR00253,2026-04-27,MP000463,MTR000463,96,90,0.9324
USR00253,2026-04-26,MP000463,MTR000463,96,96,1.0
USR00253,2026-04-25,MP000463,MTR000463,96,93,0.972
USR00253,2026-04-24,MP000463,MTR000463,96,96,0.9968
USR00253,2026-04-23,MP000463,MTR000463,96,92,0.9623
USR00254,2026-05-22,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-21,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-20,MP000158,MTR000158,96,94,0.9818
USR00254,2026-05-19,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-18,MP000158,MTR000158,96,94,0.9775
USR00254,2026-05-17,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-16,MP000158,MTR000158,96,93,0.9668
USR00254,2026-05-15,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-14,MP000158,MTR000158,96,93,0.9653
USR00254,2026-05-13,MP000158,MTR000158,96,93,0.9687
USR00254,2026-05-12,MP000158,MTR000158,96,93,0.9651
USR00254,2026-05-11,MP000158,MTR000158,96,95,0.9849
USR00254,2026-05-10,MP000158,MTR000158,96,93,0.9675
USR00254,2026-05-09,MP000158,MTR000158,96,95,0.9937
USR00254,2026-05-08,MP000158,MTR000158,96,93,0.9647
USR00254,2026-05-07,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-06,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-05,MP000158,MTR000158,96,94,0.9815
USR00254,2026-05-04,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-03,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-02,MP000158,MTR000158,96,96,1.0
USR00254,2026-05-01,MP000158,MTR000158,96,94,0.9773
USR00254,2026-04-30,MP000158,MTR000158,96,89,0.9293
USR00254,2026-04-29,MP000158,MTR000158,96,92,0.9579
USR00254,2026-04-28,MP000158,MTR000158,96,92,0.961
USR00254,2026-04-27,MP000158,MTR000158,96,91,0.9505
USR00254,2026-04-26,MP000158,MTR000158,96,88,0.9133
USR00254,2026-04-25,MP000158,MTR000158,96,96,1.0
USR00254,2026-04-24,MP000158,MTR000158,96,89,0.9233
USR00254,2026-04-23,MP000158,MTR000158,96,96,1.0
USR00255,2026-05-22,,,96,93,0.9637
USR00255,2026-05-21,,,96,96,0.9987
USR00255,2026-05-20,,,96,94,0.9751
USR00255,2026-05-19,,,96,96,1.0
USR00255,2026-05-18,,,96,91,0.9513
USR00255,2026-05-17,,,96,94,0.9831
USR00255,2026-05-16,,,96,96,1.0
USR00255,2026-05-15,,,96,95,0.9856
USR00255,2026-05-14,,,96,90,0.9382
USR00255,2026-05-13,,,96,96,1.0
USR00255,2026-05-12,,,96,91,0.9482
USR00255,2026-05-11,,,96,95,0.9894
USR00255,2026-05-10,,,96,96,1.0
USR00255,2026-05-09,,,96,95,0.9907
USR00255,2026-05-08,,,96,96,1.0
USR00255,2026-05-07,,,96,96,1.0
USR00255,2026-05-06,,,96,94,0.981
USR00255,2026-05-05,,,96,96,1.0
USR00255,2026-05-04,,,96,95,0.9934
USR00255,2026-05-03,,,96,95,0.9884
USR00255,2026-05-02,,,96,95,0.9944
USR00255,2026-05-01,,,96,94,0.9741
USR00255,2026-04-30,,,96,95,0.9935
USR00255,2026-04-29,,,96,93,0.9719
USR00255,2026-04-28,,,96,89,0.9302
USR00255,2026-04-27,,,96,96,1.0
USR00255,2026-04-26,,,96,93,0.9701
USR00255,2026-04-25,,,96,95,0.9913
USR00255,2026-04-24,,,96,93,0.9643
USR00255,2026-04-23,,,96,93,0.9652
USR00256,2026-05-22,MP000150,MTR000150,96,96,1.0
USR00256,2026-05-21,MP000150,MTR000150,96,96,1.0
USR00256,2026-05-20,MP000150,MTR000150,96,94,0.9782
USR00256,2026-05-19,MP000150,MTR000150,96,92,0.9613
USR00256,2026-05-18,MP000150,MTR000150,96,89,0.9266
USR00256,2026-05-17,MP000150,MTR000150,96,96,1.0
USR00256,2026-05-16,MP000150,MTR000150,96,92,0.9571
USR00256,2026-05-15,MP000150,MTR000150,96,91,0.9439
USR00256,2026-05-14,MP000150,MTR000150,96,94,0.9783
USR00256,2026-05-13,MP000150,MTR000150,96,93,0.9674
USR00256,2026-05-12,MP000150,MTR000150,96,89,0.9319
USR00256,2026-05-11,MP000150,MTR000150,96,90,0.936
USR00256,2026-05-10,MP000150,MTR000150,96,95,0.9875
USR00256,2026-05-09,MP000150,MTR000150,96,92,0.9577
USR00256,2026-05-08,MP000150,MTR000150,96,95,0.9927
USR00256,2026-05-07,MP000150,MTR000150,96,94,0.9818
USR00256,2026-05-06,MP000150,MTR000150,96,96,1.0
USR00256,2026-05-05,MP000150,MTR000150,96,91,0.9525
USR00256,2026-05-04,MP000150,MTR000150,96,95,0.9844
USR00256,2026-05-03,MP000150,MTR000150,96,96,0.9966
USR00256,2026-05-02,MP000150,MTR000150,96,92,0.9586
USR00256,2026-05-01,MP000150,MTR000150,96,96,1.0
USR00256,2026-04-30,MP000150,MTR000150,96,89,0.9274
USR00256,2026-04-29,MP000150,MTR000150,96,91,0.9524
USR00256,2026-04-28,MP000150,MTR000150,96,89,0.9263
USR00256,2026-04-27,MP000150,MTR000150,96,92,0.9553
USR00256,2026-04-26,MP000150,MTR000150,96,93,0.9728
USR00256,2026-04-25,MP000150,MTR000150,96,96,1.0
USR00256,2026-04-24,MP000150,MTR000150,96,93,0.9728
USR00256,2026-04-23,MP000150,MTR000150,96,92,0.9596
USR00257,2026-05-22,,,96,90,0.9326
USR00257,2026-05-21,,,96,94,0.9783
USR00257,2026-05-20,,,96,96,0.9954
USR00257,2026-05-19,,,96,92,0.9564
USR00257,2026-05-18,,,96,96,1.0
USR00257,2026-05-17,,,96,90,0.9405
USR00257,2026-05-16,,,96,92,0.9573
USR00257,2026-05-15,,,96,92,0.9598
USR00257,2026-05-14,,,96,96,1.0
USR00257,2026-05-13,,,96,93,0.973
USR00257,2026-05-12,,,96,88,0.915
USR00257,2026-05-11,,,96,96,0.9975
USR00257,2026-05-10,,,96,96,1.0
USR00257,2026-05-09,,,96,92,0.9615
USR00257,2026-05-08,,,96,90,0.9421
USR00257,2026-05-07,,,96,96,0.9949
USR00257,2026-05-06,,,96,96,1.0
USR00257,2026-05-05,,,96,95,0.9944
USR00257,2026-05-04,,,96,88,0.9203
USR00257,2026-05-03,,,96,95,0.9916
USR00257,2026-05-02,,,96,94,0.9811
USR00257,2026-05-01,,,96,90,0.9403
USR00257,2026-04-30,,,96,96,1.0
USR00257,2026-04-29,,,96,94,0.9821
USR00257,2026-04-28,,,96,96,1.0
USR00257,2026-04-27,,,96,90,0.9371
USR00257,2026-04-26,,,96,94,0.9809
USR00257,2026-04-25,,,96,90,0.9421
USR00257,2026-04-24,,,96,94,0.9764
USR00257,2026-04-23,,,96,96,1.0
USR00258,2026-05-22,MP000512,MTR000512,96,86,0.8982
USR00258,2026-05-21,MP000512,MTR000512,96,93,0.968
USR00258,2026-05-20,MP000512,MTR000512,96,90,0.9389
USR00258,2026-05-19,MP000512,MTR000512,96,94,0.9744
USR00258,2026-05-18,MP000512,MTR000512,96,88,0.9151
USR00258,2026-05-17,MP000512,MTR000512,96,90,0.9408
USR00258,2026-05-16,MP000512,MTR000512,96,92,0.9599
USR00258,2026-05-15,MP000512,MTR000512,96,91,0.9456
USR00258,2026-05-14,MP000512,MTR000512,96,85,0.8856
USR00258,2026-05-13,MP000512,MTR000512,96,96,1.0
USR00258,2026-05-12,MP000512,MTR000512,96,91,0.9457
USR00258,2026-05-11,MP000512,MTR000512,96,86,0.8991
USR00258,2026-05-10,MP000512,MTR000512,96,91,0.9487
USR00258,2026-05-09,MP000512,MTR000512,96,91,0.9522
USR00258,2026-05-08,MP000512,MTR000512,96,93,0.9691
USR00258,2026-05-07,MP000512,MTR000512,96,93,0.9671
USR00258,2026-05-06,MP000512,MTR000512,96,90,0.9329
USR00258,2026-05-05,MP000512,MTR000512,96,85,0.8876
USR00258,2026-05-04,MP000512,MTR000512,96,92,0.9531
USR00258,2026-05-03,MP000512,MTR000512,96,85,0.89
USR00258,2026-05-02,MP000512,MTR000512,96,94,0.9757
USR00258,2026-05-01,MP000512,MTR000512,96,88,0.9173
USR00258,2026-04-30,MP000512,MTR000512,96,92,0.9583
USR00258,2026-04-29,MP000512,MTR000512,96,88,0.9196
USR00258,2026-04-28,MP000512,MTR000512,96,89,0.9245
USR00258,2026-04-27,MP000512,MTR000512,96,88,0.9153
USR00258,2026-04-26,MP000512,MTR000512,96,92,0.9608
USR00258,2026-04-25,MP000512,MTR000512,96,88,0.9207
USR00258,2026-04-24,MP000512,MTR000512,96,92,0.9623
USR00258,2026-04-23,MP000512,MTR000512,96,88,0.9214
USR00259,2026-05-22,,,96,92,0.9633
USR00259,2026-05-21,,,96,93,0.9668
USR00259,2026-05-20,,,96,90,0.9345
USR00259,2026-05-19,,,96,94,0.9833
USR00259,2026-05-18,,,96,92,0.954
USR00259,2026-05-17,,,96,94,0.9785
USR00259,2026-05-16,,,96,92,0.9617
USR00259,2026-05-15,,,96,94,0.9798
USR00259,2026-05-14,,,96,91,0.9498
USR00259,2026-05-13,,,96,90,0.9385
USR00259,2026-05-12,,,96,94,0.975
USR00259,2026-05-11,,,96,91,0.9474
USR00259,2026-05-10,,,96,96,1.0
USR00259,2026-05-09,,,96,93,0.9642
USR00259,2026-05-08,,,96,88,0.921
USR00259,2026-05-07,,,96,91,0.9446
USR00259,2026-05-06,,,96,89,0.9322
USR00259,2026-05-05,,,96,95,0.9944
USR00259,2026-05-04,,,96,95,0.9854
USR00259,2026-05-03,,,96,92,0.9604
USR00259,2026-05-02,,,96,93,0.9709
USR00259,2026-05-01,,,96,92,0.9596
USR00259,2026-04-30,,,96,95,0.988
USR00259,2026-04-29,,,96,94,0.9778
USR00259,2026-04-28,,,96,94,0.9832
USR00259,2026-04-27,,,96,92,0.9564
USR00259,2026-04-26,,,96,91,0.9432
USR00259,2026-04-25,,,96,94,0.9821
USR00259,2026-04-24,,,96,96,1.0
USR00259,2026-04-23,,,96,96,0.9954
USR00260,2026-05-22,,,96,93,0.9645
USR00260,2026-05-21,,,96,89,0.9305
USR00260,2026-05-20,,,96,90,0.9332
USR00260,2026-05-19,,,96,96,1.0
USR00260,2026-05-18,,,96,87,0.9038
USR00260,2026-05-17,,,96,96,1.0
USR00260,2026-05-16,,,96,90,0.936
USR00260,2026-05-15,,,96,96,1.0
USR00260,2026-05-14,,,96,92,0.9575
USR00260,2026-05-13,,,96,94,0.9813
USR00260,2026-05-12,,,96,96,1.0
USR00260,2026-05-11,,,96,91,0.9497
USR00260,2026-05-10,,,96,91,0.9492
USR00260,2026-05-09,,,96,90,0.9388
USR00260,2026-05-08,,,96,89,0.9296
USR00260,2026-05-07,,,96,91,0.9497
USR00260,2026-05-06,,,96,91,0.943
USR00260,2026-05-05,,,96,89,0.9221
USR00260,2026-05-04,,,96,92,0.9533
USR00260,2026-05-03,,,96,93,0.9731
USR00260,2026-05-02,,,96,90,0.9327
USR00260,2026-05-01,,,96,92,0.9547
USR00260,2026-04-30,,,96,96,1.0
USR00260,2026-04-29,,,96,88,0.917
USR00260,2026-04-28,,,96,96,1.0
USR00260,2026-04-27,,,96,90,0.9394
USR00260,2026-04-26,,,96,93,0.9656
USR00260,2026-04-25,,,96,96,0.998
USR00260,2026-04-24,,,96,96,1.0
USR00260,2026-04-23,,,96,93,0.9737
USR00261,2026-05-22,MP000080,MTR000080,96,90,0.9355
USR00261,2026-05-21,MP000080,MTR000080,96,90,0.9418
USR00261,2026-05-20,MP000080,MTR000080,96,96,1.0
USR00261,2026-05-19,MP000080,MTR000080,96,91,0.9475
USR00261,2026-05-18,MP000080,MTR000080,96,93,0.9687
USR00261,2026-05-17,MP000080,MTR000080,96,89,0.9277
USR00261,2026-05-16,MP000080,MTR000080,96,89,0.9243
USR00261,2026-05-15,MP000080,MTR000080,96,92,0.9598
USR00261,2026-05-14,MP000080,MTR000080,96,91,0.9493
USR00261,2026-05-13,MP000080,MTR000080,96,91,0.9514
USR00261,2026-05-12,MP000080,MTR000080,96,88,0.9146
USR00261,2026-05-11,MP000080,MTR000080,96,92,0.9568
USR00261,2026-05-10,MP000080,MTR000080,96,96,1.0
USR00261,2026-05-09,MP000080,MTR000080,96,90,0.9334
USR00261,2026-05-08,MP000080,MTR000080,96,95,0.9859
USR00261,2026-05-07,MP000080,MTR000080,96,82,0.8551
USR00261,2026-05-06,MP000080,MTR000080,96,90,0.9349
USR00261,2026-05-05,MP000080,MTR000080,96,87,0.9017
USR00261,2026-05-04,MP000080,MTR000080,96,96,0.9961
USR00261,2026-05-03,MP000080,MTR000080,96,95,0.9854
USR00261,2026-05-02,MP000080,MTR000080,96,89,0.928
USR00261,2026-05-01,MP000080,MTR000080,96,93,0.9677
USR00261,2026-04-30,MP000080,MTR000080,96,96,0.9951
USR00261,2026-04-29,MP000080,MTR000080,96,96,0.9997
USR00261,2026-04-28,MP000080,MTR000080,96,91,0.9468
USR00261,2026-04-27,MP000080,MTR000080,96,86,0.8927
USR00261,2026-04-26,MP000080,MTR000080,96,89,0.932
USR00261,2026-04-25,MP000080,MTR000080,96,94,0.982
